game_id,date,team,player,pts,reb,ast,pm3,min,oreb,dreb,stl,blk,tov,fgm,fga,ftm,fta,pf,plus_minus
0022500695,2026-01-30,LAC,Kobe Sanders,8,2,2,2,22.533333333333335,1,1,0,0,0,3,7,0,0,1,-8
0022500694,2026-01-30,UTA,Cody Williams,6,2,1,0,28.483333333333334,1,1,1,1,1,3,6,0,0,2,6
0022500695,2026-01-30,LAC,Kris Dunn,5,2,5,1,25.466666666666665,1,1,0,0,0,2,9,0,0,3,-5
0022500689,2026-01-30,BOS,Jordan Walsh,5,3,0,1,15.8,1,2,1,1,0,1,7,2,4,2,-8
0022500696,2026-01-30,DET,Ronald Holland II,6,4,1,0,16.1,1,3,1,0,1,2,5,2,2,3,3
0022500694,2026-01-30,BKN,Terance Mann,7,2,1,1,28.333333333333332,1,1,1,0,1,3,6,0,0,1,-5
0022500687,2026-01-30,ORL,Tristan da Silva,8,1,0,2,22.2,0,1,0,1,0,3,6,0,0,3,-10
0022500695,2026-01-30,LAC,Jordan Miller,7,3,0,0,18.666666666666668,2,1,1,0,0,3,6,1,3,2,-5
0022500694,2026-01-30,UTA,Taylor Hendricks,7,3,1,1,15.083333333333334,1,2,0,0,0,3,7,0,2,1,-12
0022500688,2026-01-30,LAL,Gabe Vincent,6,0,2,2,18.25,0,0,1,0,0,2,5,0,0,0,3
0022500690,2026-01-30,POR,Jrue Holiday,5,2,4,1,21.923333333333332,1,1,0,0,4,2,7,0,0,0,-16
0022500690,2026-01-30,NYK,Mitchell Robinson,2,7,2,0,17.066666666666666,4,3,0,0,1,1,1,0,0,3,-1
0022500688,2026-01-30,WAS,Bilal Coulibaly,7,2,2,0,24.166666666666668,1,1,0,0,0,3,11,1,2,0,-22
0022500696,2026-01-30,GSW,Quinten Post,6,2,1,0,13.623333333333333,1,1,1,0,1,1,6,4,4,2,-6
0022500693,2026-01-30,CLE,Tyrese Proctor,4,0,5,0,17.833333333333332,0,0,1,0,3,1,5,2,2,3,10
0022500689,2026-01-30,SAC,Devin Carter,5,3,2,1,10.816666666666666,1,2,0,0,2,2,4,0,0,2,-3
0022500688,2026-01-30,LAL,Marcus Smart,3,1,4,1,26.516666666666666,0,1,1,0,4,1,2,0,0,1,21
0022500693,2026-01-30,PHX,Ryan Dunn,0,3,3,0,17.661666666666665,0,3,1,1,3,0,5,0,0,1,-1
0022500694,2026-01-30,UTA,Kyle Anderson,2,1,4,0,19.516666666666666,0,1,1,0,0,1,2,0,0,4,-16
0022500695,2026-01-30,LAC,Brook Lopez,0,3,0,0,16.316666666666666,0,3,2,1,1,0,0,0,0,4,-10
0022500687,2026-01-30,TOR,Jamal Shead,4,1,4,0,21.316666666666666,0,1,0,0,0,2,4,0,0,1,-4
0022500694,2026-01-30,BKN,Ben Saraf,2,3,2,0,20.583333333333332,0,3,1,0,1,1,6,0,0,2,14
0022500689,2026-01-30,SAC,DeMar DeRozan,6,1,2,0,18.016666666666666,0,1,0,0,0,2,10,2,3,2,-11
0022500694,2026-01-30,UTA,Svi Mykhailiuk,3,2,3,1,21.1,0,2,0,0,0,1,6,0,0,2,-6
0022500693,2026-01-30,PHX,Rasheer Fleming,5,3,0,1,5.9,1,2,0,0,1,2,3,0,0,2,-13
0022500696,2026-01-30,GSW,Pat Spencer,1,2,3,0,8.133333333333333,0,2,0,1,0,0,0,1,2,0,7
0022500688,2026-01-30,LAL,Maxi Kleber,4,3,1,0,5.483333333333333,2,1,0,0,0,2,2,0,0,0,4
0022500688,2026-01-30,LAL,Drew Timme,4,1,3,0,17.083333333333332,0,1,0,0,1,1,2,2,2,2,17
0022500693,2026-01-30,CLE,Dean Wade,3,4,0,1,19.985,2,2,0,0,1,1,3,0,0,1,-14
0022500693,2026-01-30,PHX,Isaiah Livers,4,1,2,1,7.466666666666667,0,1,0,0,2,1,2,1,2,1,-13
0022500687,2026-01-30,ORL,Jonathan Isaac,4,4,0,0,13.133333333333333,0,4,0,0,3,1,2,2,3,2,-13
0022500689,2026-01-30,BOS,Hugo González,2,4,1,0,22.15,2,2,0,0,1,1,8,0,1,1,9
0022500690,2026-01-30,NYK,Landry Shamet,3,1,2,1,18.7,1,0,0,0,0,1,6,0,0,1,10
0022500688,2026-01-30,LAL,Dalton Knecht,4,1,0,0,5.483333333333333,0,1,1,0,1,1,2,2,2,0,4
0022500696,2026-01-30,DET,Javonte Green,3,3,0,1,8.233333333333333,0,3,0,0,0,1,1,0,0,0,5
0022500695,2026-01-30,DEN,Jalen Pickett,0,3,3,0,14.183333333333334,2,1,0,0,0,0,4,0,0,1,-8
0022500691,2026-01-30,MEM,Olivier-Maxence Prosper,2,2,0,0,11.95,1,1,0,1,1,1,4,0,0,0,-5
0022500688,2026-01-30,WAS,Sharife Cooper,2,2,2,0,12.766666666666667,0,2,0,0,1,1,4,0,0,2,-10
0022500689,2026-01-30,SAC,Isaiah Stevens,2,0,1,0,3.5166666666666666,0,0,1,0,0,0,0,2,2,0,2
0022500691,2026-01-30,NOP,Yves Missi,0,4,1,0,14.116666666666667,1,3,0,0,0,0,0,0,2,1,-3
0022500694,2026-01-30,BKN,Drake Powell,2,2,1,0,16.016666666666666,1,1,0,0,0,1,1,0,0,2,14
0022500689,2026-01-30,SAC,Daeqwon Plowden,2,2,1,0,7.066666666666666,0,2,0,0,0,1,3,0,0,0,4
0022500694,2026-01-30,UTA,Walter Clayton Jr.,1,1,1,0,13.066666666666666,0,1,0,1,1,0,3,1,2,1,-9
0022500687,2026-01-30,ORL,Noah Penda,0,3,0,0,6.5,0,3,1,0,1,0,2,0,0,0,2
0022500689,2026-01-30,SAC,Precious Achiuwa,2,3,0,0,13.166666666666666,2,1,0,0,0,1,5,0,0,1,-8
0022500688,2026-01-30,LAL,Bronny James,4,0,1,0,5.483333333333333,0,0,0,0,0,1,3,2,3,0,4
0022500690,2026-01-30,POR,Toumani Camara,0,4,1,0,26.433333333333334,0,4,0,0,1,0,4,0,0,4,-22
0022500689,2026-01-30,BOS,Josh Minott,3,0,1,1,2.25,0,0,0,0,0,1,1,0,0,1,-1
0022500691,2026-01-30,NOP,Micah Peavy,3,0,1,1,7.336666666666667,0,0,0,0,0,1,2,0,0,1,-4
0022500687,2026-01-30,ORL,Tyus Jones,3,0,1,1,10.333333333333334,0,0,0,0,2,1,2,0,0,0,-5
0022500690,2026-01-30,NYK,Ariel Hukporti,2,2,0,0,4.083333333333333,1,1,0,0,1,1,1,0,0,2,1
0022500690,2026-01-30,NYK,Dillon Jones,3,0,0,1,4.083333333333333,0,0,0,0,0,1,1,0,0,0,1
0022500689,2026-01-30,BOS,Chris Boucher,3,0,0,1,3.5166666666666666,0,0,0,0,0,1,3,0,0,1,-2
0022500695,2026-01-30,LAC,Kobe Brown,3,0,0,0,3.6333333333333333,0,0,0,0,0,0,0,3,4,0,2
0022500695,2026-01-30,LAC,Cam Christie,3,0,0,0,3.6333333333333333,0,0,0,0,0,1,1,1,1,0,2
0022500687,2026-01-30,TOR,Gradey Dick,0,2,1,0,7.4,0,2,0,0,1,0,1,0,0,2,-1
0022500696,2026-01-30,GSW,Will Richard,0,2,1,0,15.15,1,1,0,0,1,0,1,0,0,1,-8
0022500695,2026-01-30,DEN,Hunter Tyson,0,1,1,0,2.0,0,1,0,0,0,0,0,0,0,0,-3
0022500690,2026-01-30,NYK,Guerschon Yabusele,0,2,0,0,4.083333333333333,1,1,0,0,0,0,0,0,0,1,1
0022500690,2026-01-30,POR,Javonte Cooke,2,0,0,0,4.083333333333333,0,0,0,0,0,0,0,2,2,0,-1
0022500695,2026-01-30,DEN,DaRon Holmes II,2,0,0,0,2.0,0,0,0,0,0,1,1,0,0,1,-3
0022500695,2026-01-30,DEN,Zeke Nnaji,2,0,0,0,2.0,0,0,0,0,1,1,1,0,0,0,-3
0022500687,2026-01-30,ORL,Moritz Wagner,1,0,0,0,2.8333333333333335,0,0,0,0,0,0,1,1,2,1,-9
0022500687,2026-01-30,TOR,Ochai Agbaji,0,1,0,0,3.15,0,1,0,0,1,0,0,0,0,0,1
0022500695,2026-01-30,LAC,Yanic Konan Niederhäuser,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,3
0022500690,2026-01-30,POR,Yang Hansen,0,0,0,0,4.083333333333333,0,0,0,0,0,0,0,0,0,0,-1
0022500693,2026-01-30,PHX,Khaman Maluach,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,-7
0022500690,2026-01-30,POR,Rayan Rupert,0,0,0,0,9.283333333333333,0,0,0,0,0,0,3,0,0,1,-13
0022500693,2026-01-30,PHX,Nigel Hayes-Davis,0,0,0,0,2.7,0,0,0,0,1,0,0,0,0,0,-7
0022500683,2026-01-29,DAL,Cooper Flagg,49,10,3,3,38.1,1,9,0,1,2,20,29,6,6,2,2
0022500684,2026-01-29,BKN,Michael Porter Jr.,38,10,3,7,37.10333333333333,2,8,2,2,1,13,28,5,5,3,12
0022500685,2026-01-29,PHX,Dillon Brooks,40,8,4,4,32.69166666666667,1,7,1,1,1,13,22,10,12,3,14
0022500680,2026-01-29,PHI,Tyrese Maxey,40,4,8,4,40.583333333333336,0,4,1,0,2,12,18,12,13,3,8
0022500680,2026-01-29,PHI,Joel Embiid,37,5,8,1,35.91166666666667,0,5,1,1,2,13,21,10,13,3,9
0022500683,2026-01-29,CHA,Kon Knueppel,34,4,3,8,36.416666666666664,0,4,1,0,0,10,16,6,6,0,7
0022500681,2026-01-29,MIL,Myles Turner,21,14,1,2,39.43333333333333,3,11,0,6,2,8,16,3,3,4,2
0022500686,2026-01-29,OKC,Shai Gilgeous-Alexander,30,6,8,1,31.416666666666668,0,6,1,0,5,12,18,5,5,3,-22
0022500686,2026-01-29,MIN,Anthony Edwards,26,5,5,4,34.61833333333333,0,5,2,1,3,9,17,4,5,1,24
0022500684,2026-01-29,DEN,Tim Hardaway Jr.,25,8,3,7,27.573333333333334,1,7,1,0,0,9,15,0,1,0,21
0022500685,2026-01-29,DET,Cade Cunningham,26,3,7,2,33.65,1,2,3,0,2,8,22,8,10,1,-5
0022500682,2026-01-29,HOU,Jabari Smith Jr.,14,8,3,2,31.6,2,6,3,5,3,5,12,2,2,0,15
0022500684,2026-01-29,DEN,Jamal Murray,27,4,6,2,32.96666666666667,1,3,2,0,2,9,16,7,7,1,-9
0022500682,2026-01-29,HOU,Kevin Durant,31,5,4,3,34.36666666666667,1,4,0,0,3,12,22,4,4,2,12
0022500529,2026-01-29,MIA,Jaime Jaquez Jr.,19,10,6,1,32.1,1,9,3,0,0,8,13,2,2,0,4
0022500685,2026-01-29,DET,Jalen Duren,23,13,4,0,28.283333333333335,4,9,0,1,1,10,11,3,3,0,-1
0022500681,2026-01-29,WAS,Alex Sarr,16,17,2,1,31.516666666666666,7,10,1,2,2,6,13,3,4,2,3
0022500683,2026-01-29,CHA,LaMelo Ball,22,3,9,6,30.808333333333334,1,2,0,1,3,8,17,0,0,1,9
0022500681,2026-01-29,WAS,Kyshawn George,23,5,5,2,35.55,2,3,2,1,1,10,24,1,1,1,2
0022500683,2026-01-29,CHA,Miles Bridges,17,8,8,1,38.2,0,8,1,2,3,7,17,2,2,0,11
0022500680,2026-01-29,SAC,Dennis Schröder,27,4,2,5,31.25,1,3,1,0,2,9,16,4,4,2,-12
0022500681,2026-01-29,MIL,Ryan Rollins,17,3,8,3,26.486666666666668,0,3,4,0,1,7,13,0,0,3,-3
0022500529,2026-01-29,CHI,Kevin Huerter,15,10,3,4,32.583333333333336,1,9,1,2,0,5,12,1,2,0,3
0022500680,2026-01-29,SAC,DeMar DeRozan,25,4,8,1,37.861666666666665,0,4,0,0,1,9,15,6,8,2,2
0022500685,2026-01-29,PHX,Grayson Allen,24,3,5,4,34.108333333333334,0,3,0,1,2,5,14,10,10,1,18
0022500686,2026-01-29,MIN,Jaden McDaniels,21,4,4,5,30.775,2,2,0,2,2,8,11,0,0,3,18
0022500529,2026-01-29,MIA,Bam Adebayo,20,12,2,2,33.88333333333333,2,10,0,0,1,7,19,4,4,0,6
0022500683,2026-01-29,CHA,Brandon Miller,23,6,2,3,26.776666666666667,1,5,0,1,0,7,13,6,6,5,12
0022500529,2026-01-29,CHI,Ayo Dosunmu,23,7,5,1,31.383333333333333,3,4,0,0,4,8,16,6,6,2,-5
0022500686,2026-01-29,MIN,Julius Randle,13,5,5,2,24.7,1,4,4,1,2,5,14,1,1,3,13
0022500529,2026-01-29,CHI,Matas Buzelis,16,9,4,2,33.733333333333334,3,6,1,1,1,6,15,2,3,4,2
0022500682,2026-01-29,ATL,CJ McCollum,23,5,2,5,30.583333333333332,2,3,0,0,3,9,19,0,0,1,-20
0022500681,2026-01-29,MIL,Kyle Kuzma,19,9,6,0,34.65,1,8,0,0,3,8,18,3,3,3,-8
0022500683,2026-01-29,DAL,P.J. Washington,14,9,3,1,35.083333333333336,3,6,1,2,1,6,19,1,1,3,-5
0022500681,2026-01-29,MIL,Bobby Portis,19,7,3,2,36.43333333333333,1,6,0,1,0,8,17,1,2,1,-21
0022500686,2026-01-29,MIN,Naz Reid,18,7,2,4,28.716666666666665,1,6,0,1,2,6,10,2,4,3,11
0022500682,2026-01-29,HOU,Alperen Sengun,9,13,4,0,27.916666666666668,7,6,0,3,2,3,14,3,4,3,5
0022500529,2026-01-29,CHI,Coby White,14,4,8,2,31.558333333333334,0,4,2,0,3,2,11,8,10,5,5
0022500682,2026-01-29,HOU,Amen Thompson,9,7,5,0,35.0,2,5,2,3,0,4,9,1,4,1,13
0022500686,2026-01-29,OKC,Chet Holmgren,15,5,2,1,30.016666666666666,2,3,1,3,1,6,10,2,2,0,-5
0022500686,2026-01-29,MIN,Rudy Gobert,14,11,3,0,34.18333333333333,4,7,1,0,0,5,6,4,8,1,20
0022500686,2026-01-29,MIN,Donte DiVincenzo,11,5,5,3,31.498333333333335,2,3,2,1,1,4,13,0,0,4,12
0022500684,2026-01-29,DEN,Peyton Watson,19,2,3,2,34.2,0,2,0,2,0,7,15,3,6,1,0
0022500685,2026-01-29,PHX,Collin Gillespie,16,5,2,5,25.656666666666666,0,5,1,0,3,5,12,1,1,2,-1
0022500529,2026-01-29,CHI,Nikola Vučević,15,10,3,1,37.36666666666667,3,7,0,0,2,6,18,2,2,3,9
0022500529,2026-01-29,MIA,Dru Smith,11,5,5,2,22.573333333333334,2,3,3,0,1,4,8,1,1,2,4
0022500529,2026-01-29,MIA,Pelle Larsson,15,6,3,1,28.583333333333332,0,6,2,0,1,4,8,6,7,2,-5
0022500682,2026-01-29,ATL,Nickeil Alexander-Walker,20,5,1,3,34.88333333333333,0,5,0,0,3,6,16,5,5,2,-26
0022500680,2026-01-29,SAC,Precious Achiuwa,8,13,3,0,34.221666666666664,4,9,1,1,2,4,7,0,0,3,-1
0022500529,2026-01-29,MIA,Norman Powell,21,0,1,2,30.26,0,0,2,0,4,7,16,5,6,2,-8
0022500681,2026-01-29,WAS,Bilal Coulibaly,8,10,1,0,27.833333333333332,3,7,2,2,1,3,6,2,2,3,14
0022500684,2026-01-29,BKN,Nic Claxton,10,8,7,0,31.3,3,5,0,1,2,4,7,2,2,4,6
0022500680,2026-01-29,PHI,Paul George,15,2,5,1,36.06666666666667,0,2,2,0,1,7,15,0,0,1,5
0022500683,2026-01-29,DAL,Caleb Martin,6,11,2,2,27.233333333333334,2,9,1,2,2,2,6,0,0,2,-11
0022500681,2026-01-29,WAS,Bub Carrington,13,4,6,2,28.516666666666666,1,3,1,0,3,4,9,3,3,0,-2
0022500682,2026-01-29,ATL,Corey Kispert,17,2,2,2,30.966666666666665,0,2,1,1,2,7,13,1,2,0,-17
0022500680,2026-01-29,SAC,Zach LaVine,17,1,3,2,28.685,0,1,2,0,3,5,16,5,5,3,-3
0022500682,2026-01-29,HOU,Josh Okogie,10,10,1,3,33.82,7,3,0,1,1,3,6,1,2,1,14
0022500684,2026-01-29,DEN,Jonas Valančiūnas,12,9,3,0,24.583333333333332,2,7,1,0,0,4,11,4,4,3,11
0022500683,2026-01-29,DAL,Brandon Williams,15,1,6,0,20.95,0,1,2,0,1,6,10,3,3,1,11
0022500682,2026-01-29,HOU,Reed Sheppard,13,4,4,3,25.78,0,4,1,0,1,5,14,0,0,1,20
0022500683,2026-01-29,DAL,Klay Thompson,16,3,1,4,27.016666666666666,1,2,1,0,0,6,15,0,0,3,3
0022500682,2026-01-29,HOU,Clint Capela,10,7,2,0,17.863333333333333,1,6,1,2,0,4,4,2,2,0,17
0022500529,2026-01-29,MIA,Kel'el Ware,12,4,2,3,12.05,1,3,0,2,0,4,6,1,2,2,-4
0022500686,2026-01-29,OKC,Aaron Wiggins,10,4,5,2,24.766666666666666,1,3,2,0,3,3,8,2,2,1,-15
0022500681,2026-01-29,WAS,Justin Champagnie,12,6,1,1,25.883333333333333,1,5,1,1,0,5,10,1,2,2,9
0022500680,2026-01-29,SAC,Domantas Sabonis,14,7,3,0,28.238333333333333,4,3,0,0,3,6,10,2,4,4,-5
0022500685,2026-01-29,DET,Tobias Harris,13,5,1,3,29.543333333333333,1,4,1,0,2,5,9,0,0,1,-2
0022500681,2026-01-29,WAS,Khris Middleton,13,6,4,1,26.033333333333335,0,6,0,0,5,4,9,4,4,0,6
0022500682,2026-01-29,ATL,Dyson Daniels,4,6,7,0,31.483333333333334,4,2,3,0,1,2,12,0,0,2,2
0022500681,2026-01-29,MIL,Pete Nance,13,6,1,1,20.133333333333333,2,4,1,0,0,6,10,0,0,2,-1
0022500683,2026-01-29,CHA,Moussa Diabaté,10,5,3,0,32.07,1,4,0,2,0,5,9,0,0,4,0
0022500686,2026-01-29,OKC,Isaiah Joe,6,3,3,2,25.158333333333335,0,3,3,1,1,2,7,0,0,1,-2
0022500683,2026-01-29,DAL,Max Christie,13,3,3,1,29.2,0,3,0,1,1,6,15,0,0,1,-13
0022500684,2026-01-29,BKN,Day'Ron Sharpe,7,9,1,0,16.73,5,4,2,0,1,3,5,1,2,3,-12
0022500684,2026-01-29,BKN,Terance Mann,12,6,1,2,28.933333333333334,2,4,0,0,2,3,9,4,5,2,11
0022500686,2026-01-29,MIN,Bones Hyland,9,4,1,3,23.465,4,0,2,0,5,3,9,0,0,3,12
0022500680,2026-01-29,PHI,VJ Edgecombe,5,5,3,1,35.07666666666667,2,3,3,0,1,2,7,0,0,1,0
0022500683,2026-01-29,CHA,Collin Sexton,8,2,2,2,20.30666666666667,1,1,1,2,0,3,10,0,0,2,-7
0022500682,2026-01-29,ATL,Christian Koloko,6,7,2,0,25.666666666666668,3,4,1,1,1,3,7,0,0,4,-13
0022500685,2026-01-29,PHX,Oso Ighodaro,6,9,2,0,20.358333333333334,4,5,1,0,2,2,3,2,4,5,19
0022500682,2026-01-29,ATL,Vít Krejčí,9,4,1,1,26.983333333333334,0,4,2,0,1,4,7,0,0,5,2
0022500686,2026-01-29,OKC,Cason Wallace,13,1,0,1,25.5,1,0,1,1,0,5,11,2,2,2,-9
0022500684,2026-01-29,DEN,Bruce Brown,12,3,3,1,32.983333333333334,0,3,0,0,2,5,7,1,3,2,13
0022500686,2026-01-29,OKC,Isaiah Hartenstein,11,5,2,0,18.333333333333332,3,2,0,0,2,3,6,5,6,4,-7
0022500529,2026-01-29,CHI,Dalen Terry,8,4,2,2,14.966666666666667,1,3,1,0,2,2,3,2,2,0,-4
0022500685,2026-01-29,PHX,Royce O'Neale,10,2,2,2,28.268333333333334,0,2,1,0,2,4,8,0,0,5,3
0022500529,2026-01-29,MIA,Andrew Wiggins,10,3,2,1,32.81666666666667,1,2,1,0,4,4,9,1,2,1,-8
0022500684,2026-01-29,BKN,Nolan Traore,9,2,4,0,30.316666666666666,0,2,0,1,0,4,7,1,2,2,4
0022500681,2026-01-29,WAS,Jamir Watkins,4,9,0,0,20.668333333333333,1,8,1,1,1,1,7,2,2,2,7
0022500684,2026-01-29,BKN,Danny Wolf,7,4,3,1,27.551666666666666,2,2,0,1,0,3,7,0,0,3,5
0022500680,2026-01-29,SAC,Maxime Raynaud,8,7,0,0,18.783333333333335,3,4,1,0,1,3,4,2,2,5,4
0022500529,2026-01-29,CHI,Jalen Smith,11,5,0,1,15.316666666666666,3,2,0,0,1,4,7,2,2,1,-11
0022500684,2026-01-29,DEN,Zeke Nnaji,4,7,1,0,22.826666666666668,3,4,0,2,1,2,4,0,0,2,-3
0022500685,2026-01-29,DET,Ausar Thompson,6,4,6,0,25.14,1,3,0,0,1,3,6,0,0,2,-3
0022500680,2026-01-29,SAC,Keon Ellis,10,0,0,2,19.60333333333333,0,0,1,1,0,4,7,0,0,1,10
0022500682,2026-01-29,ATL,Asa Newell,5,7,0,1,20.333333333333332,3,4,0,1,1,2,8,0,0,0,-11
0022500685,2026-01-29,DET,Isaiah Stewart,11,2,0,0,23.55,0,2,1,0,2,4,5,3,5,4,-19
0022500683,2026-01-29,DAL,Daniel Gafford,5,4,3,0,25.196666666666665,2,2,0,1,1,2,4,1,2,0,-8
0022500685,2026-01-29,DET,Daniss Jenkins,6,3,5,0,22.493333333333332,1,2,0,0,1,2,8,2,3,2,-18
0022500684,2026-01-29,DEN,Julian Strawther,7,1,1,1,21.916666666666668,0,1,2,0,0,2,6,2,2,2,11
0022500685,2026-01-29,PHX,Mark Williams,6,5,1,0,24.776666666666667,1,4,0,1,1,3,5,0,0,1,2
0022500686,2026-01-29,MIN,Jaylen Clark,7,3,1,1,14.71,1,2,0,1,0,3,4,0,0,2,0
0022500685,2026-01-29,DET,Duncan Robinson,9,1,1,1,30.281666666666666,0,1,1,0,0,4,11,0,0,5,-3
0022500529,2026-01-29,CHI,Isaac Okoro,8,2,0,2,26.191666666666666,2,0,0,1,0,3,7,0,0,4,-7
0022500686,2026-01-29,OKC,Kenrich Williams,7,3,1,1,18.075,1,2,1,0,2,3,6,0,0,1,1
0022500685,2026-01-29,PHX,Jordan Goodwin,2,4,3,0,22.635,3,1,2,0,1,1,4,0,0,2,21
0022500685,2026-01-29,PHX,Jamaree Bouyea,6,2,1,0,20.006666666666668,0,2,2,0,1,3,8,0,0,0,15
0022500529,2026-01-29,MIA,Nikola Jović,8,4,1,0,17.25,1,3,0,0,0,4,9,0,0,2,12
0022500686,2026-01-29,OKC,Jaylin Williams,5,4,1,1,26.993333333333332,0,4,1,0,0,2,6,0,0,0,-8
0022500683,2026-01-29,DAL,Moussa Cisse,3,5,0,0,17.303333333333335,2,3,1,1,0,0,1,3,4,2,11
0022500680,2026-01-29,SAC,Nique Clifford,2,6,2,0,26.95,2,4,0,1,2,1,7,0,0,1,2
0022500686,2026-01-29,OKC,Luguentz Dort,5,4,2,1,27.29,2,2,0,0,0,2,7,0,0,3,-17
0022500684,2026-01-29,BKN,Tyrese Martin,5,6,0,1,17.383333333333333,0,6,0,0,0,2,8,0,0,0,-19
0022500684,2026-01-29,BKN,Jalen Wilson,8,1,1,2,13.018333333333333,0,1,0,0,0,3,5,0,0,1,-8
0022500681,2026-01-29,MIL,Cole Anthony,5,2,1,1,17.601666666666667,0,2,1,0,1,2,11,0,0,3,-9
0022500682,2026-01-29,ATL,Luke Kennard,0,7,1,0,16.45,1,6,0,1,0,0,3,0,0,0,-5
0022500683,2026-01-29,CHA,Ryan Kalkbrenner,5,3,0,0,15.446666666666667,1,2,0,1,0,1,2,3,4,1,0
0022500681,2026-01-29,WAS,Tre Johnson,8,0,2,0,11.466666666666667,0,0,0,0,0,2,7,4,4,0,10
0022500681,2026-01-29,MIL,Gary Trent Jr.,3,0,2,1,24.838333333333335,0,0,1,1,1,1,6,0,0,0,-1
0022500684,2026-01-29,BKN,Drake Powell,7,1,1,1,19.98,0,1,0,0,1,2,5,2,2,2,-11
0022500529,2026-01-29,MIA,Kasparas Jakučionis,0,3,4,0,12.85,1,2,1,0,1,0,1,0,0,4,1
0022500682,2026-01-29,ATL,Mouhamed Gueye,2,3,2,0,20.5,1,2,0,1,0,1,8,0,0,2,-6
0022500681,2026-01-29,MIL,AJ Green,2,2,3,0,36.95666666666666,0,2,0,1,1,1,6,0,1,3,-10
0022500682,2026-01-29,HOU,Jae'Sean Tate,4,3,0,0,19.225,2,1,1,0,1,2,6,0,0,1,5
0022500681,2026-01-29,WAS,Malaki Branham,6,3,0,0,14.05,2,1,0,0,0,2,6,2,2,1,-2
0022500685,2026-01-29,PHX,Isaiah Livers,1,5,2,0,11.433333333333334,2,3,0,0,0,0,0,1,2,0,3
0022500680,2026-01-29,PHI,Dominick Barlow,5,1,0,0,20.791666666666668,0,1,1,0,0,1,1,3,3,4,-5
0022500683,2026-01-29,CHA,Sion James,0,8,0,0,15.658333333333333,0,8,0,0,1,0,3,0,0,2,-5
0022500686,2026-01-29,OKC,Chris Youngblood,5,0,2,1,4.15,0,0,0,0,0,1,4,2,3,0,8
0022500681,2026-01-29,WAS,Will Riley,6,1,0,1,18.481666666666666,1,0,0,0,0,1,5,3,4,0,3
0022500683,2026-01-29,DAL,Ryan Nembhard,0,1,4,0,9.216666666666667,0,1,1,0,0,0,3,0,0,0,-2
0022500684,2026-01-29,BKN,Ben Saraf,0,2,3,0,17.683333333333334,0,2,0,1,1,0,4,0,0,1,-8
0022500680,2026-01-29,PHI,Kelly Oubre Jr.,4,3,0,0,37.26,0,3,0,0,1,1,3,2,2,2,5
0022500683,2026-01-29,CHA,Tidjane Salaün,2,3,0,0,9.8,2,1,1,0,2,1,2,0,0,0,-9
0022500682,2026-01-29,HOU,Aaron Holiday,4,2,0,1,7.9783333333333335,0,2,0,0,0,1,4,1,2,2,1
0022500680,2026-01-29,PHI,Adem Bona,0,2,0,0,8.296666666666667,0,2,0,2,0,0,1,0,0,3,-3
0022500684,2026-01-29,DEN,Jalen Pickett,0,3,3,0,15.016666666666667,0,3,0,0,0,0,2,0,0,0,-9
0022500683,2026-01-29,CHA,Josh Green,2,3,1,0,14.516666666666667,1,2,0,0,1,1,2,0,0,2,-8
0022500680,2026-01-29,SAC,Dylan Cardwell,0,4,0,0,14.406666666666666,1,3,0,1,2,0,0,0,0,5,-7
0022500685,2026-01-29,PHX,Ryan Dunn,3,2,0,1,13.165,0,2,0,0,0,1,2,0,0,2,5
0022500680,2026-01-29,PHI,Jared McCain,4,1,1,0,15.14,0,1,0,0,2,2,4,0,0,1,-1
0022500685,2026-01-29,DET,Ronald Holland II,0,1,2,0,17.023333333333333,0,1,0,1,0,0,5,0,0,1,-17
0022500529,2026-01-29,MIA,Simone Fontecchio,0,2,3,0,17.633333333333333,1,1,0,0,1,0,4,0,0,4,13
0022500686,2026-01-29,OKC,Ousmane Dieng,2,0,1,0,4.15,0,0,1,0,1,1,2,0,0,0,8
0022500680,2026-01-29,PHI,Justin Edwards,3,1,0,1,7.09,0,1,0,0,0,1,2,0,0,1,-4
0022500685,2026-01-29,DET,Javonte Green,0,2,0,0,11.335,1,1,1,0,0,0,3,0,0,3,-13
0022500685,2026-01-29,DET,Paul Reed,2,0,0,0,3.783333333333333,0,0,1,0,0,1,2,0,0,0,0
0022500684,2026-01-29,DEN,Hunter Tyson,0,3,1,0,12.7,0,3,0,0,1,0,1,0,0,1,8
0022500686,2026-01-29,MIN,Rob Dillingham,2,0,0,0,3.466666666666667,0,0,1,0,3,1,2,0,0,0,-10
0022500686,2026-01-29,OKC,Brooks Barnhizer,2,1,0,0,4.15,1,0,0,0,0,1,1,0,0,0,8
0022500686,2026-01-29,MIN,Johnny Juzang,2,1,0,0,3.466666666666667,0,1,0,0,0,1,2,0,0,0,-10
0022500529,2026-01-29,CHI,Julian Phillips,3,0,0,0,4.783333333333333,0,0,0,0,0,1,1,1,2,0,3
0022500683,2026-01-29,DAL,Jaden Hardy,0,1,1,0,5.683333333333334,0,1,0,0,0,0,1,0,0,0,5
0022500683,2026-01-29,DAL,Dwight Powell,0,2,0,0,5.016666666666667,2,0,0,0,0,0,0,0,0,1,-3
