game_id,date,team,player,pts,reb,ast,pm3
0022300031,2023-11-17,BOS,Kristaps Porziņģis,14,12,5,0
0022300037,2023-11-17,HOU,Alperen Sengun,23,8,4,2
0022300029,2023-11-17,ATL,Jalen Johnson,18,10,2,0
0022300029,2023-11-17,PHI,Tyrese Maxey,19,4,8,3
0022300027,2023-11-17,MIL,Brook Lopez,15,7,2,1
0022300031,2023-11-17,BOS,Jaylen Brown,23,3,4,3
0022300036,2023-11-17,POR,Jerami Grant,24,4,3,4
0022300034,2023-11-17,NOP,Jonas Valančiūnas,22,8,3,1
0022300034,2023-11-17,NOP,Brandon Ingram,21,3,8,2
0022300030,2023-11-17,CLE,Darius Garland,28,3,3,2
0022300035,2023-11-17,UTA,John Collins,15,14,1,1
0022300030,2023-11-17,CLE,Evan Mobley,18,10,5,0
0022300036,2023-11-17,POR,Deandre Ayton,17,12,2,0
0022300036,2023-11-17,POR,Skylar Mays,15,5,8,3
0022300027,2023-11-17,MIL,Giannis Antetokounmpo,16,8,9,0
0022300030,2023-11-17,DET,Cade Cunningham,20,5,8,2
0022300029,2023-11-17,ATL,Clint Capela,17,11,2,0
0022300033,2023-11-17,ORL,Jonathan Isaac,18,9,1,2
0022300031,2023-11-17,TOR,Pascal Siakam,23,6,5,0
0022300033,2023-11-17,CHI,Alex Caruso,18,1,0,4
0022300033,2023-11-17,ORL,Franz Wagner,21,4,2,2
0022300033,2023-11-17,CHI,DeMar DeRozan,23,4,3,1
0022300036,2023-11-17,POR,Shaedon Sharpe,17,9,2,1
0022300033,2023-11-17,ORL,Gary Harris,15,6,2,3
0022300027,2023-11-17,CHA,Miles Bridges,17,5,4,2
0022300029,2023-11-17,PHI,De'Anthony Melton,14,4,5,3
0022300037,2023-11-17,HOU,Jalen Green,20,4,5,1
0022300027,2023-11-17,CHA,Mark Williams,11,16,2,0
0022300034,2023-11-17,DEN,Michael Porter Jr.,18,11,0,2
0022300034,2023-11-17,NOP,Dyson Daniels,10,8,7,0
0022300028,2023-11-17,WAS,Kyle Kuzma,19,4,5,3
0022300027,2023-11-17,MIL,Malik Beasley,20,2,3,6
0022300030,2023-11-17,DET,Isaiah Stewart,11,10,2,1
0022300035,2023-11-17,UTA,Lauri Markkanen,21,2,0,1
0022300028,2023-11-17,WAS,Deni Avdija,18,4,2,2
0022300030,2023-11-17,DET,Kevin Knox II,11,10,1,1
0022300030,2023-11-17,CLE,Jarrett Allen,10,7,2,0
0022300033,2023-11-17,ORL,Cole Anthony,11,8,7,1
0022300031,2023-11-17,BOS,Jrue Holiday,14,8,5,2
0022300031,2023-11-17,BOS,Jayson Tatum,17,7,2,1
0022300029,2023-11-17,ATL,Saddiq Bey,17,7,1,2
0022300035,2023-11-17,UTA,Keyonte George,15,3,6,3
0022300035,2023-11-17,PHX,Jusuf Nurkić,15,7,4,0
0022300031,2023-11-17,TOR,Scottie Barnes,14,3,6,2
0022300029,2023-11-17,ATL,Bogdan Bogdanović,13,2,3,3
0022300033,2023-11-17,ORL,Paolo Banchero,13,8,4,0
0022300036,2023-11-17,LAL,D'Angelo Russell,14,3,6,4
0022300033,2023-11-17,CHI,Nikola Vučević,10,10,6,0
0022300034,2023-11-17,DEN,Aaron Gordon,14,8,2,0
0022300034,2023-11-17,NOP,Herbert Jones,8,5,4,0
0022300034,2023-11-17,DEN,Kentavious Caldwell-Pope,8,1,8,2
0022300037,2023-11-17,LAC,Ivica Zubac,12,7,2,0
0022300032,2023-11-17,SAS,Jeremy Sochan,8,8,6,1
0022300031,2023-11-17,TOR,Jakob Poeltl,11,8,4,0
0022300031,2023-11-17,BOS,Derrick White,13,4,5,3
0022300035,2023-11-17,PHX,Eric Gordon,14,2,1,4
0022300037,2023-11-17,HOU,Tari Eason,12,6,0,0
0022300027,2023-11-17,MIL,Bobby Portis,13,7,1,1
0022300027,2023-11-17,MIL,Pat Connaughton,11,7,3,3
0022300034,2023-11-17,NOP,Naji Marshall,12,5,1,4
0022300036,2023-11-17,POR,Toumani Camara,10,6,0,1
0022300027,2023-11-17,MIL,Khris Middleton,12,6,1,2
0022300028,2023-11-17,NYK,Donte DiVincenzo,14,4,1,4
0022300030,2023-11-17,CLE,Craig Porter Jr.,12,3,5,0
0022300037,2023-11-17,LAC,Norman Powell,10,3,3,2
0022300028,2023-11-17,WAS,Tyus Jones,11,3,5,1
0022300029,2023-11-17,PHI,Robert Covington,6,7,3,2
0022300030,2023-11-17,DET,Stanley Umude,10,6,0,2
0022300031,2023-11-17,BOS,Sam Hauser,11,3,3,3
0022300031,2023-11-17,TOR,Gary Trent Jr.,14,2,1,3
0022300029,2023-11-17,ATL,Dejounte Murray,13,1,3,3
0022300030,2023-11-17,CLE,Georges Niang,9,7,2,1
0022300037,2023-11-17,HOU,Jabari Smith Jr.,9,7,0,1
0022300028,2023-11-17,NYK,Josh Hart,9,5,2,1
0022300035,2023-11-17,UTA,Ochai Agbaji,8,5,0,2
0022300030,2023-11-17,DET,Ausar Thompson,9,10,2,0
0022300034,2023-11-17,DEN,Reggie Jackson,14,2,3,2
0022300036,2023-11-17,LAL,Christian Wood,10,10,0,0
0022300035,2023-11-17,PHX,Keita Bates-Diop,7,3,0,0
0022300035,2023-11-17,UTA,Collin Sexton,8,4,4,0
0022300036,2023-11-17,LAL,Cam Reddish,8,2,1,1
0022300031,2023-11-17,BOS,Al Horford,11,4,2,3
0022300033,2023-11-17,ORL,Moritz Wagner,10,4,3,0
0022300031,2023-11-17,TOR,Precious Achiuwa,5,9,1,0
0022300032,2023-11-17,SAC,Kevin Huerter,9,1,2,1
0022300036,2023-11-17,LAL,Taurean Prince,10,1,3,1
0022300028,2023-11-17,WAS,Danilo Gallinari,7,6,1,1
0022300035,2023-11-17,UTA,Kelly Olynyk,7,4,7,1
0022300027,2023-11-17,CHA,Brandon Miller,10,4,3,0
0022300029,2023-11-17,PHI,Jaden Springer,8,3,2,0
0022300028,2023-11-17,WAS,Daniel Gafford,10,7,0,0
0022300035,2023-11-17,UTA,Talen Horton-Tucker,9,3,4,1
0022300029,2023-11-17,PHI,Danuel House Jr.,14,3,1,1
0022300030,2023-11-17,DET,Jaden Ivey,11,2,3,1
0022300033,2023-11-17,ORL,Joe Ingles,8,1,5,2
0022300030,2023-11-17,DET,Alec Burks,10,3,1,2
0022300032,2023-11-17,SAS,Julian Champagnie,9,2,3,2
0022300028,2023-11-17,NYK,Isaiah Hartenstein,3,8,2,0
0022300028,2023-11-17,NYK,Mitchell Robinson,6,8,1,0
0022300033,2023-11-17,CHI,Andre Drummond,5,6,0,0
0022300034,2023-11-17,NOP,Jordan Hawkins,7,5,4,1
0022300032,2023-11-17,SAC,Keegan Murray,6,6,3,0
0022300030,2023-11-17,CLE,Caris LeVert,10,1,1,1
0022300030,2023-11-17,DET,Marvin Bagley III,8,3,1,0
0022300035,2023-11-17,PHX,Drew Eubanks,11,4,0,1
0022300032,2023-11-17,SAS,Malaki Branham,10,0,5,0
0022300028,2023-11-17,WAS,Bilal Coulibaly,6,3,4,0
0022300028,2023-11-17,WAS,Corey Kispert,8,3,1,1
0022300036,2023-11-17,LAL,Rui Hachimura,7,5,2,1
0022300036,2023-11-17,POR,Matisse Thybulle,5,4,1,1
0022300032,2023-11-17,SAC,Chris Duarte,6,3,0,2
0022300037,2023-11-17,LAC,Russell Westbrook,8,3,2,2
0022300037,2023-11-17,LAC,Terance Mann,1,6,3,0
0022300031,2023-11-17,BOS,Payton Pritchard,5,3,3,1
0022300027,2023-11-17,CHA,Ish Smith,8,2,2,0
0022300035,2023-11-17,PHX,Grayson Allen,10,1,1,2
0022300027,2023-11-17,MIL,Cameron Payne,2,3,6,0
0022300036,2023-11-17,POR,Jabari Walker,7,5,1,0
0022300032,2023-11-17,SAC,Harrison Barnes,7,2,1,1
0022300036,2023-11-17,LAL,Austin Reaves,7,2,4,0
0022300028,2023-11-17,WAS,Jordan Poole,8,1,4,0
0022300033,2023-11-17,ORL,Goga Bitadze,2,4,0,0
0022300035,2023-11-17,PHX,Jordan Goodwin,3,2,4,1
0022300032,2023-11-17,SAS,Sandro Mamukelashvili,6,3,3,0
0022300031,2023-11-17,TOR,Malachi Flynn,5,1,5,1
0022300034,2023-11-17,NOP,Matt Ryan,9,0,0,3
0022300037,2023-11-17,HOU,Dillon Brooks,4,4,1,0
0022300037,2023-11-17,HOU,Aaron Holiday,5,1,2,1
0022300033,2023-11-17,CHI,Coby White,4,1,4,0
0022300031,2023-11-17,TOR,Chris Boucher,6,4,0,1
0022300029,2023-11-17,ATL,De'Andre Hunter,9,1,0,1
0022300029,2023-11-17,ATL,Onyeka Okongwu,5,5,0,1
0022300027,2023-11-17,MIL,Andre Jackson Jr.,6,1,2,2
0022300035,2023-11-17,UTA,Simone Fontecchio,8,1,0,2
0022300030,2023-11-17,DET,Killian Hayes,4,0,2,0
0022300032,2023-11-17,SAS,Doug McDermott,6,0,3,1
0022300032,2023-11-17,SAC,Sasha Vezenkov,5,4,0,1
0022300037,2023-11-17,HOU,Jae'Sean Tate,6,4,0,0
0022300028,2023-11-17,NYK,Miles McBride,5,1,0,1
0022300027,2023-11-17,MIL,AJ Green,6,1,0,2
0022300027,2023-11-17,CHA,P.J. Washington,3,3,1,1
0022300028,2023-11-17,WAS,Landry Shamet,5,0,2,1
0022300035,2023-11-17,PHX,Nassir Little,5,1,1,1
0022300037,2023-11-17,LAC,Daniel Theis,2,3,0,0
0022300032,2023-11-17,SAS,Cedi Osman,3,2,1,1
0022300027,2023-11-17,CHA,Bryce McGowens,5,0,1,1
0022300033,2023-11-17,CHI,Torrey Craig,3,1,0,1
0022300034,2023-11-17,DEN,Peyton Watson,3,3,1,0
0022300028,2023-11-17,NYK,Evan Fournier,2,1,1,0
0022300032,2023-11-17,SAC,Keon Ellis,2,0,2,0
0022300027,2023-11-17,CHA,Gordon Hayward,2,4,0,0
0022300027,2023-11-17,CHA,Nick Smith Jr.,2,2,0,0
0022300030,2023-11-17,DET,Marcus Sasser,6,0,0,0
0022300035,2023-11-17,PHX,Yuta Watanabe,3,2,0,1
0022300033,2023-11-17,ORL,Caleb Houstan,3,2,0,1
0022300028,2023-11-17,WAS,Eugene Omoruyi,5,0,0,1
0022300034,2023-11-17,DEN,Julian Strawther,2,0,1,0
0022300029,2023-11-17,PHI,Patrick Beverley,2,2,1,0
0022300037,2023-11-17,HOU,Jock Landale,2,3,0,0
0022300032,2023-11-17,SAC,JaVale McGee,4,0,1,0
0022300030,2023-11-17,CLE,Dean Wade,3,1,0,1
0022300033,2023-11-17,CHI,Patrick Williams,0,2,1,0
0022300028,2023-11-17,WAS,Anthony Gill,2,1,1,0
0022300037,2023-11-17,HOU,Jeff Green,0,2,2,0
0022300029,2023-11-17,PHI,Paul Reed,2,2,0,0
0022300031,2023-11-17,TOR,Jalen McDaniels,4,0,0,0
0022300036,2023-11-17,LAL,Jaxson Hayes,0,1,0,0
0022300034,2023-11-17,NOP,Cody Zeller,0,1,0,0
0022300036,2023-11-17,POR,Kris Murray,0,1,0,0
0022300033,2023-11-17,CHI,Ayo Dosunmu,0,2,1,0
0022300027,2023-11-17,CHA,Nick Richards,2,1,0,0
0022300032,2023-11-17,SAS,Charles Bassey,2,1,0,0
0022300027,2023-11-17,CHA,JT Thor,2,1,0,0
0022300033,2023-11-17,CHI,Jevon Carter,0,1,1,0
0022300027,2023-11-17,MIL,Marques Bolden,0,2,0,0
0022300030,2023-11-17,DET,James Wiseman,0,2,0,0
0022300036,2023-11-17,POR,Duop Reath,0,2,0,0
0022300027,2023-11-17,MIL,Thanasis Antetokounmpo,2,0,0,0
0022300029,2023-11-17,ATL,Wesley Matthews,2,0,0,0
0022300034,2023-11-17,DEN,Jalen Pickett,0,1,1,0
0022300035,2023-11-17,PHX,Josh Okogie,1,1,0,0
0022300031,2023-11-17,TOR,Gradey Dick,0,1,1,0
0022300033,2023-11-17,ORL,Anthony Black,2,0,0,0
0022300029,2023-11-17,PHI,Marcus Morris Sr.,0,1,0,0
0022300028,2023-11-17,NYK,Jericho Sims,0,1,0,0
0022300036,2023-11-17,LAL,Max Christie,0,1,0,0
0022300028,2023-11-17,NYK,DaQuan Jeffries,0,0,0,0
0022300028,2023-11-17,NYK,Ryan Arcidiacono,0,0,0,0
0022300036,2023-11-17,LAL,Maxwell Lewis,0,0,0,0
0022300036,2023-11-17,POR,Jamaree Bouyea,0,0,0,0
0022300034,2023-11-17,NOP,Jeremiah Robinson-Earl,0,0,0,0
0022300035,2023-11-17,UTA,Kris Dunn,0,0,0,0
0022300028,2023-11-17,WAS,Jared Butler,0,0,0,0
0022300028,2023-11-17,WAS,Johnny Davis,0,0,0,0
0022300036,2023-11-17,POR,Justin Minaya,0,0,0,0
0022300030,2023-11-17,CLE,Sam Merrill,0,0,0,0
0022300030,2023-11-17,CLE,Damian Jones,0,0,0,0
0022300030,2023-11-17,CLE,Tristan Thompson,0,0,0,0
0022300030,2023-11-17,CLE,Emoni Bates,0,0,0,0
0022300032,2023-11-17,SAS,Blake Wesley,0,0,0,0
0022300037,2023-11-17,LAC,P.J. Tucker,0,0,0,0
0022300027,2023-11-17,CHA,Theo Maledon,0,0,0,0
0022300034,2023-11-17,DEN,Zeke Nnaji,0,0,0,0
0022300200,2023-11-16,MIA,Jimmy Butler III,36,5,3,2
0022300201,2023-11-16,OKC,Shai Gilgeous-Alexander,24,2,7,3
0022300200,2023-11-16,BKN,Mikal Bridges,23,7,5,2
0022300201,2023-11-16,OKC,Isaiah Joe,23,5,0,7
0022300200,2023-11-16,MIA,Bam Adebayo,20,7,4,0
0022300200,2023-11-16,MIA,Duncan Robinson,26,0,2,6
0022300201,2023-11-16,OKC,Josh Giddey,19,6,1,3
0022300200,2023-11-16,BKN,Nic Claxton,16,6,2,0
0022300201,2023-11-16,GSW,Chris Paul,15,3,8,4
0022300201,2023-11-16,GSW,Jonathan Kuminga,21,6,2,1
0022300200,2023-11-16,BKN,Lonnie Walker IV,23,3,1,2
0022300201,2023-11-16,OKC,Jalen Williams,16,3,5,2
0022300201,2023-11-16,OKC,Chet Holmgren,13,10,2,0
0022300200,2023-11-16,BKN,Cameron Johnson,16,4,3,3
0022300201,2023-11-16,GSW,Kevon Looney,13,11,1,0
0022300201,2023-11-16,GSW,Brandin Podziemski,13,8,3,3
0022300200,2023-11-16,BKN,Spencer Dinwiddie,10,5,7,2
0022300201,2023-11-16,GSW,Dario Šarić,12,3,4,2
0022300200,2023-11-16,BKN,Dorian Finney-Smith,11,6,1,3
0022300200,2023-11-16,MIA,Kevin Love,7,9,4,1
0022300200,2023-11-16,MIA,Jaime Jaquez Jr.,10,4,5,2
0022300201,2023-11-16,GSW,Moses Moody,12,4,1,2
0022300201,2023-11-16,OKC,Cason Wallace,10,2,4,2
0022300201,2023-11-16,GSW,Andrew Wiggins,12,6,2,0
0022300200,2023-11-16,MIA,Josh Richardson,8,2,3,1
0022300200,2023-11-16,MIA,Kyle Lowry,3,3,3,1
0022300201,2023-11-16,OKC,Vasilije Micic,5,2,7,1
0022300201,2023-11-16,OKC,Kenrich Williams,6,5,3,0
0022300200,2023-11-16,BKN,Dennis Smith Jr.,5,2,5,1
0022300201,2023-11-16,GSW,Klay Thompson,5,2,3,1
0022300200,2023-11-16,BKN,Royce O'Neale,5,0,4,1
0022300200,2023-11-16,MIA,Caleb Martin,6,1,2,2
0022300201,2023-11-16,GSW,Cory Joseph,3,2,2,1
0022300201,2023-11-16,OKC,Luguentz Dort,5,2,0,1
0022300201,2023-11-16,OKC,Aaron Wiggins,5,2,1,0
0022300200,2023-11-16,BKN,Trendon Watford,4,2,1,0
0022300200,2023-11-16,BKN,Day'Ron Sharpe,2,5,0,0
0022300200,2023-11-16,MIA,Haywood Highsmith,6,1,0,0
0022300201,2023-11-16,OKC,Jaylin Williams,2,3,1,0
0022300201,2023-11-16,GSW,Gui Santos,2,3,1,0
0022300201,2023-11-16,GSW,Gary Payton II,1,1,0,0
0022300201,2023-11-16,GSW,Trayce Jackson-Davis,0,0,0,0
0022300201,2023-11-16,GSW,Lester Quinones,0,0,0,0
0022300198,2023-11-15,LAL,LeBron James,28,10,12,3
0022300195,2023-11-15,MIL,Damian Lillard,37,4,13,4
0022300198,2023-11-15,SAC,Domantas Sabonis,29,16,7,1
0022300193,2023-11-15,NYK,Julius Randle,29,10,8,3
0022300194,2023-11-15,BOS,Jayson Tatum,29,8,6,4
0022300199,2023-11-15,CLE,Donovan Mitchell,34,6,4,5
0022300195,2023-11-15,TOR,Scottie Barnes,29,9,7,3
0022300198,2023-11-15,SAC,De'Aaron Fox,28,5,5,3
0022300198,2023-11-15,SAC,Kevin Huerter,28,4,7,6
0022300192,2023-11-15,DAL,Luka Dončić,26,7,10,4
0022300197,2023-11-15,PHX,Kevin Durant,31,6,6,2
0022300192,2023-11-15,DAL,Tim Hardaway Jr.,31,4,3,7
0022300199,2023-11-15,CLE,Evan Mobley,21,12,3,0
0022300193,2023-11-15,ATL,Bogdan Bogdanović,28,3,3,4
0022300198,2023-11-15,LAL,D'Angelo Russell,28,5,5,4
0022300195,2023-11-15,MIL,Malik Beasley,30,4,0,8
0022300197,2023-11-15,PHX,Devin Booker,31,4,5,2
0022300194,2023-11-15,BOS,Derrick White,27,3,5,4
0022300194,2023-11-15,BOS,Jrue Holiday,18,10,3,2
0022300195,2023-11-15,MIL,Brook Lopez,10,8,4,1
0022300194,2023-11-15,BOS,Al Horford,14,8,3,4
0022300199,2023-11-15,CLE,Caris LeVert,17,8,6,1
0022300194,2023-11-15,PHI,Joel Embiid,20,9,7,0
0022300193,2023-11-15,NYK,Jalen Brunson,24,0,8,6
0022300195,2023-11-15,TOR,Jakob Poeltl,13,11,1,0
0022300193,2023-11-15,ATL,Trae Young,15,1,17,0
0022300192,2023-11-15,DAL,Derrick Jones Jr.,20,7,1,2
0022300196,2023-11-15,ORL,Goga Bitadze,15,11,2,0
0022300192,2023-11-15,DAL,Dereck Lively II,17,9,2,0
0022300197,2023-11-15,MIN,Karl-Anthony Towns,25,7,2,0
0022300196,2023-11-15,CHI,Zach LaVine,19,6,3,4
0022300196,2023-11-15,ORL,Paolo Banchero,17,9,3,2
0022300192,2023-11-15,WAS,Kyle Kuzma,22,6,3,2
0022300192,2023-11-15,WAS,Deni Avdija,15,3,4,3
0022300195,2023-11-15,MIL,Bobby Portis,18,7,0,2
0022300196,2023-11-15,CHI,Nikola Vučević,17,9,3,0
0022300193,2023-11-15,ATL,Jalen Johnson,18,5,0,4
0022300198,2023-11-15,LAL,Austin Reaves,9,11,8,0
0022300199,2023-11-15,POR,Matisse Thybulle,13,3,3,3
0022300198,2023-11-15,LAL,Cam Reddish,16,2,0,2
0022300194,2023-11-15,PHI,Tyrese Maxey,20,3,4,3
0022300193,2023-11-15,NYK,Mitchell Robinson,6,15,0,0
0022300193,2023-11-15,NYK,Immanuel Quickley,20,0,4,3
0022300194,2023-11-15,PHI,De'Anthony Melton,16,7,1,5
0022300196,2023-11-15,CHI,Alex Caruso,16,5,3,2
0022300196,2023-11-15,ORL,Cole Anthony,16,5,3,2
0022300192,2023-11-15,WAS,Jordan Poole,16,5,3,2
0022300199,2023-11-15,CLE,Jarrett Allen,11,9,1,0
0022300194,2023-11-15,PHI,Tobias Harris,16,7,3,1
0022300198,2023-11-15,SAC,Harrison Barnes,13,1,2,3
0022300199,2023-11-15,POR,Jerami Grant,17,3,2,1
0022300199,2023-11-15,CLE,Max Strus,14,3,7,1
0022300196,2023-11-15,CHI,Patrick Williams,9,9,2,0
0022300194,2023-11-15,PHI,Robert Covington,16,6,0,0
0022300197,2023-11-15,MIN,Anthony Edwards,13,4,4,1
0022300196,2023-11-15,CHI,Andre Drummond,9,14,1,0
0022300198,2023-11-15,LAL,Anthony Davis,9,9,0,0
0022300193,2023-11-15,ATL,Saddiq Bey,16,2,2,2
0022300193,2023-11-15,NYK,Josh Hart,9,8,5,1
0022300195,2023-11-15,TOR,Pascal Siakam,11,7,5,0
0022300195,2023-11-15,MIL,Khris Middleton,11,5,4,1
0022300196,2023-11-15,ORL,Jalen Suggs,10,2,5,2
0022300199,2023-11-15,POR,Shaedon Sharpe,11,7,5,1
0022300192,2023-11-15,DAL,Grant Williams,10,3,7,2
0022300192,2023-11-15,WAS,Bilal Coulibaly,10,8,2,2
0022300197,2023-11-15,PHX,Grayson Allen,14,3,2,3
0022300198,2023-11-15,SAC,Keegan Murray,9,6,2,2
0022300192,2023-11-15,DAL,Seth Curry,15,2,2,2
0022300199,2023-11-15,POR,Duop Reath,16,2,3,2
0022300199,2023-11-15,POR,Jabari Walker,12,3,1,3
0022300197,2023-11-15,MIN,Jaden McDaniels,13,2,3,0
0022300195,2023-11-15,TOR,Dennis Schröder,9,3,5,1
0022300193,2023-11-15,ATL,Dejounte Murray,13,5,2,0
0022300199,2023-11-15,POR,Skylar Mays,13,1,4,2
0022300197,2023-11-15,PHX,Eric Gordon,15,1,3,3
0022300192,2023-11-15,WAS,Daniel Gafford,10,9,2,0
0022300194,2023-11-15,PHI,Paul Reed,10,6,2,1
0022300195,2023-11-15,TOR,Chris Boucher,9,9,0,1
0022300197,2023-11-15,PHX,Drew Eubanks,13,4,3,1
0022300193,2023-11-15,ATL,Clint Capela,8,3,1,0
0022300197,2023-11-15,MIN,Rudy Gobert,4,8,2,0
0022300197,2023-11-15,MIN,Mike Conley,14,2,3,1
0022300195,2023-11-15,TOR,Precious Achiuwa,11,4,0,1
0022300197,2023-11-15,MIN,Naz Reid,13,4,0,1
0022300196,2023-11-15,CHI,Torrey Craig,11,7,0,0
0022300192,2023-11-15,WAS,Corey Kispert,12,1,4,3
0022300196,2023-11-15,ORL,Jonathan Isaac,4,7,0,0
0022300193,2023-11-15,ATL,Onyeka Okongwu,8,6,1,0
0022300195,2023-11-15,MIL,Cameron Payne,13,1,2,3
0022300198,2023-11-15,SAC,JaVale McGee,7,6,1,0
0022300196,2023-11-15,ORL,Franz Wagner,13,2,3,0
0022300194,2023-11-15,BOS,Luke Kornet,9,6,1,0
0022300193,2023-11-15,NYK,Quentin Grimes,11,1,1,3
0022300195,2023-11-15,TOR,Malachi Flynn,7,3,5,0
0022300197,2023-11-15,MIN,Kyle Anderson,6,2,3,0
0022300193,2023-11-15,NYK,Isaiah Hartenstein,11,4,0,0
0022300192,2023-11-15,WAS,Tyus Jones,12,3,2,0
0022300195,2023-11-15,TOR,Jalen McDaniels,7,4,1,1
0022300193,2023-11-15,NYK,Donte DiVincenzo,6,4,3,0
0022300192,2023-11-15,WAS,Danilo Gallinari,10,6,1,0
0022300198,2023-11-15,SAC,Malik Monk,3,5,5,1
0022300194,2023-11-15,BOS,Sam Hauser,8,2,2,2
0022300195,2023-11-15,TOR,Gradey Dick,11,0,2,1
0022300194,2023-11-15,PHI,Jaden Springer,9,2,0,1
0022300197,2023-11-15,PHX,Josh Okogie,12,0,1,3
0022300192,2023-11-15,DAL,Danté Exum,5,7,3,0
0022300197,2023-11-15,PHX,Jordan Goodwin,3,3,3,1
0022300199,2023-11-15,CLE,Georges Niang,8,2,0,2
0022300197,2023-11-15,PHX,Jusuf Nurkić,3,5,4,1
0022300199,2023-11-15,POR,Kris Murray,5,2,3,1
0022300196,2023-11-15,ORL,Anthony Black,7,4,2,0
0022300196,2023-11-15,ORL,Moritz Wagner,5,4,1,0
0022300197,2023-11-15,MIN,Shake Milton,8,4,0,0
0022300198,2023-11-15,LAL,Taurean Prince,7,2,0,1
0022300199,2023-11-15,POR,Deandre Ayton,6,6,0,0
0022300197,2023-11-15,MIN,Nickeil Alexander-Walker,8,0,0,2
0022300197,2023-11-15,MIN,Troy Brown Jr.,4,4,1,0
0022300197,2023-11-15,PHX,Yuta Watanabe,3,2,3,1
0022300196,2023-11-15,ORL,Gary Harris,6,0,0,1
0022300194,2023-11-15,BOS,Payton Pritchard,5,2,3,1
0022300195,2023-11-15,MIL,Pat Connaughton,3,7,0,1
0022300193,2023-11-15,ATL,Wesley Matthews,3,3,1,1
0022300196,2023-11-15,CHI,Ayo Dosunmu,5,2,2,1
0022300196,2023-11-15,CHI,Coby White,5,1,1,1
0022300194,2023-11-15,BOS,Dalano Banton,2,5,0,0
0022300196,2023-11-15,CHI,Jevon Carter,3,0,1,1
0022300194,2023-11-15,BOS,Svi Mykhailiuk,5,1,0,1
0022300193,2023-11-15,ATL,De'Andre Hunter,5,2,1,1
0022300199,2023-11-15,POR,Toumani Camara,0,1,3,0
0022300195,2023-11-15,TOR,Markquis Nowell,2,2,2,0
0022300198,2023-11-15,SAC,Sasha Vezenkov,4,0,0,0
0022300192,2023-11-15,WAS,Johnny Davis,4,1,1,0
0022300199,2023-11-15,CLE,Dean Wade,0,3,2,0
0022300192,2023-11-15,DAL,Josh Green,0,4,1,0
0022300195,2023-11-15,MIL,MarJon Beauchamp,4,0,1,0
0022300192,2023-11-15,WAS,Landry Shamet,4,2,1,0
0022300197,2023-11-15,MIN,Luka Garza,5,2,0,0
0022300196,2023-11-15,ORL,Joe Ingles,3,2,1,1
0022300198,2023-11-15,LAL,Christian Wood,5,2,0,0
0022300197,2023-11-15,PHX,Chimezie Metu,4,2,0,0
0022300198,2023-11-15,LAL,Jaxson Hayes,3,1,0,0
0022300198,2023-11-15,LAL,Rui Hachimura,5,0,0,1
0022300199,2023-11-15,CLE,Craig Porter Jr.,4,2,0,0
0022300192,2023-11-15,DAL,Dwight Powell,2,1,2,0
0022300192,2023-11-15,DAL,Olivier-Maxence Prosper,2,2,1,0
0022300197,2023-11-15,PHX,Keita Bates-Diop,2,2,1,0
0022300198,2023-11-15,SAC,Chris Duarte,4,0,1,0
0022300195,2023-11-15,TOR,Garrett Temple,3,1,0,1
0022300199,2023-11-15,POR,Jamaree Bouyea,2,2,0,0
0022300195,2023-11-15,MIL,Thanasis Antetokounmpo,2,2,0,0
0022300192,2023-11-15,DAL,Jaden Hardy,2,0,0,0
0022300198,2023-11-15,SAC,Keon Ellis,0,2,1,0
0022300197,2023-11-15,MIN,Josh Minott,2,1,0,0
0022300195,2023-11-15,MIL,TyTy Washington Jr.,0,1,0,0
0022300195,2023-11-15,MIL,Andre Jackson Jr.,0,2,1,0
0022300192,2023-11-15,WAS,Anthony Gill,0,1,0,0
0022300194,2023-11-15,PHI,Patrick Beverley,0,1,1,0
0022300192,2023-11-15,WAS,Ryan Rollins,2,0,0,0
0022300197,2023-11-15,PHX,Nassir Little,2,0,0,0
0022300192,2023-11-15,WAS,Patrick Baldwin Jr.,0,1,0,0
0022300195,2023-11-15,TOR,Otto Porter Jr.,0,1,0,0
0022300199,2023-11-15,CLE,Tristan Thompson,0,1,0,0
0022300199,2023-11-15,CLE,Emoni Bates,0,1,0,0
0022300195,2023-11-15,TOR,Thaddeus Young,0,1,0,0
0022300198,2023-11-15,LAL,Max Christie,0,1,0,0
0022300199,2023-11-15,POR,Ish Wainright,0,0,0,0
0022300199,2023-11-15,POR,Justin Minaya,0,0,0,0
0022300199,2023-11-15,CLE,Sam Merrill,0,0,0,0
0022300199,2023-11-15,CLE,Damian Jones,0,0,0,0
0022300198,2023-11-15,SAC,Filip Petrusev,0,0,0,0
0022300198,2023-11-15,SAC,Jalen Slawson,0,0,0,0
0022300198,2023-11-15,SAC,Kessler Edwards,0,0,0,0
0022300193,2023-11-15,NYK,Miles McBride,0,0,0,0
0022300198,2023-11-15,LAL,D'Moi Hodge,0,0,0,0
0022300196,2023-11-15,CHI,Julian Phillips,0,0,0,0
0022300195,2023-11-15,MIL,Robin Lopez,0,0,0,0
0022300194,2023-11-15,PHI,Danuel House Jr.,0,0,0,0
0022300194,2023-11-15,PHI,Furkan Korkmaz,0,0,0,0
0022300195,2023-11-15,MIL,AJ Green,0,0,0,0
0022300199,2023-11-15,POR,Rayan Rupert,0,0,0,0
